DefendantId,drug_count,drug_type,policing_category
cc064617163f13814a5a2183,8,Distribution,Normally Policed
cc066909822d33a0488bbb21,13,Possession,Normally Policed
cc10a03f4c9c4dcbb54bf8f7,1,Possession,Normally Policed
cc13f71c06e6fc9fbe41b25a,2,Possession,Normally Policed
cc17576ad391bf3b7cce7f34,6,Distribution,Normally Policed
cc20562287d41729e44616ca,3,Distribution,Normally Policed
cc24d7bc4195022a546cb5eb,3,Distribution,Normally Policed
cc251219079a5e77eb287558,2,Possession,Highly Policed
cc2c31c6cec9b876ff7cd685,4,Distribution,Highly Policed
cc2e1f5e79cd51f355f8657e,1,Possession,Normally Policed
cc32dca1a5191878fa2e4512,1,Possession,Normally Policed
cc334e9ad1075e66471c7dee,1,Possession,Highly Policed
cc335c844d8fa15c10e7213b,3,Possession,Highly Policed
cc37e3079b4ff81945bb0f68,5,Possession,Normally Policed
cc3c86a11dc183b0727033d1,1,Possession,Normally Policed
cc42dc223bcb6eacd85132e5,3,Distribution,Normally Policed
cc43ca8dcb0d3f19138ec4ff,1,Distribution,Normally Policed
cc4dd0b02cf906ac841e5790,2,Distribution,Normally Policed
cc4ebd9e1473a8db62add4af,1,Possession,Normally Policed
cc505f2fe28d2c01b1f0de4a,5,Possession,Normally Policed
cc530890cfc6d5bcc5a7ede3,1,Distribution,Normally Policed
cc5f24e58c31f592c2557e43,2,Distribution,Normally Policed
cc61fec9980d64b71f73510a,1,Distribution,Normally Policed
cc6277b985e87269212c008a,1,Possession,Normally Policed
cc695269287a23d311d1fa83,4,Distribution,Normally Policed
cc69d8bbebb098122c258f24,1,Possession,Normally Policed
cc6ada769f23efae6b1a1418,1,Possession,Highly Policed
cc73f9eb839b65c465caeb5a,3,Distribution,Normally Policed
cc78b58b88f92a5232bdd2c4,3,Distribution,Normally Policed
cc79cc17e8537960301600d9,1,Possession,Normally Policed
cc7be451143e7535e734760c,1,Possession,Normally Policed
cc7e47a86f8fc588841a67e3,1,Possession,Highly Policed
cc816fa2c1fece10f15a44ab,2,Possession,Highly Policed
cc8348ac293347fa684e38c8,4,Possession,Highly Policed
cc8371fc8450394ab160ae8a,1,Distribution,Normally Policed
cc89e4c7493e10dd4c28f9a0,2,Distribution,Normally Policed
cc8e5cca776a7556d21de10d,1,Possession,Normally Policed
cc900d977e0f884fbb6a8204,1,Distribution,Normally Policed
cca1066f49cabd99a2d1316b,1,Possession,Highly Policed
cca252711cdd9beb943938f2,1,Possession,Normally Policed
cca5116460d86b0ddbd3bc83,2,Possession,Ultra-Policed
cca53d0ed2a7bab21865fc27,4,Distribution,Normally Policed
cca5c138e3fcac1a42854bc1,4,Distribution,Normally Policed
cca711bd7936f715132e36a4,1,Distribution,Normally Policed
cca91bab5901e746302c0088,1,Distribution,Normally Policed
ccac7844ad974a48fcd9b391,1,Distribution,Normally Policed
ccade1c3541ce37487ed70cf,1,Distribution,Highly Policed
ccae5388ae6effa6a28e8827,8,Possession,Normally Policed
ccaec96f7f433fe9d4da943b,1,Distribution,Normally Policed
ccb00254e4d1c307bf566e17,2,Possession,Normally Policed
ccb0f577f07562228e538d62,2,Possession,Normally Policed
ccb1877201dff7369e6729b0,1,Possession,Highly Policed
ccb25eb527d89d3e3d2953dc,2,Distribution,Highly Policed
ccb4a88e57718659616f7c93,1,Distribution,Normally Policed
ccbc89b7342dd7b73d831a4f,1,Possession,Normally Policed
ccbd3c57cb176aef0db65997,1,Possession,Normally Policed
ccc35a0da477e873ea005bf7,1,Possession,Highly Policed
ccc47f563a210226005111a5,7,Possession,Highly Policed
ccc59fd22e791f3df1ca0241,2,Distribution,Highly Policed
ccc661cb986031b9141a7e71,1,Possession,Normally Policed
ccd059bfb7c435641c057fdb,5,Possession,Ultra-Policed
ccd1330f4c8f546cdae4246f,1,Distribution,Normally Policed
ccd35f0d9336c86106072894,1,Distribution,Normally Policed
ccd4487d8a0b0d9b9e459ce0,2,Distribution,Ultra-Policed
cce114c063dffb29d8bac2d3,4,Distribution,Normally Policed
cce8275cb0866b713f471883,2,Distribution,Normally Policed
cce93e1fc8623f16a4371404,9,Distribution,Normally Policed
ccea804490c4668d91337a25,4,Possession,Normally Policed
ccf2e8aa1de1c39037a950bc,1,Possession,Normally Policed
ccf382c831684e80e89f2aaf,1,Distribution,Normally Policed
ccf4c6277f67e756a21145d2,14,Distribution,Highly Policed
ccf71c2a3e04c26e9e587b1b,1,Possession,Normally Policed
ccf7ddca48e3705c91431e74,2,Possession,Normally Policed
ccf91d3d7be0260aa04e5ecc,1,Distribution,Normally Policed
ccf9ff16ae758e36086f912f,1,Possession,Normally Policed
ccfa1183e8798c5f8521438a,7,Distribution,Normally Policed
ccfea65ec685773876873b37,1,Possession,Normally Policed
cd00e00a242488457393b3b0,1,Possession,Normally Policed
cd06571f08aca6b92e7c0028,4,Distribution,Normally Policed
cd09799748b8be1bc2251b2a,1,Distribution,Normally Policed
cd15638901e7462fe2c234c7,1,Distribution,Normally Policed
cd17b93d60d6319760deff04,1,Possession,Normally Policed
cd1b913fa9428a8b95389300,1,Distribution,Highly Policed
cd1c834f1357a60cad6821a8,5,Possession,Normally Policed
cd21fe5f2dbd9b00555ef309,1,Possession,Normally Policed
cd23a0750ca5c56ce468bcc2,1,Distribution,Normally Policed
cd23c8fafaa5909f923a819e,1,Distribution,Normally Policed
cd277ca725afc234e2e7731d,3,Distribution,Normally Policed
cd2e753fbf31c502c5df0e2a,1,Possession,Normally Policed
cd2ee6a7b5c0af72011484a3,5,Distribution,Highly Policed
cd31b95505dffa0c62eb660c,1,Possession,Normally Policed
cd39f0bed1147b5359cb677c,1,Distribution,Normally Policed
cd3b8c17156835265a95db71,1,Distribution,Normally Policed
cd40d7dcfb52ef8b5589b4ff,2,Possession,Ultra-Policed
cd46993d6ab7626663706332,1,Distribution,Normally Policed
cd4988e1dd3b0f69659805ff,2,Distribution,Highly Policed
cd49ee5955772980ff0898b2,5,Possession,Highly Policed
cd4ed0da421402bc47aeb8d3,1,Possession,Normally Policed
cd5033c502ca6a79d82f55f3,1,Possession,Normally Policed
cd53e7535c58f342af59d53c,2,Distribution,Normally Policed
cd56319abee9608cff1bdc38,2,Distribution,Normally Policed
cd58a28ff3bdb82823a1a89d,3,Possession,Normally Policed
cd5b62b67e6c5f90fee1b111,1,Possession,Normally Policed
cd5d111f72867c7b207ea125,1,Possession,Highly Policed
cd5f9d80c34ced8f1c635fea,3,Distribution,Normally Policed
cd60b457432e677a2bd9a73f,3,Possession,Normally Policed
cd65475825956c630dcf9a0d,1,Distribution,Normally Policed
cd656a38cd66319cc967e262,1,Possession,Normally Policed
cd675761407d6a1831a425e8,2,Distribution,Normally Policed
cd67d01581ea0313198db9a6,1,Possession,Normally Policed
cd6d051fac0f1c858bcccbb4,2,Distribution,Ultra-Policed
cd6f0b27337d355ee78f6750,6,Distribution,Highly Policed
cd748d3842e5d5e59d9a6e80,1,Possession,Normally Policed
cd79d4528878d31837001c3c,1,Distribution,Normally Policed
cd7d7be0d28781bf17965a54,1,Distribution,Normally Policed
cd804079a0ebbc232a4987ad,1,Possession,Normally Policed
cd81fe204535d38de5c4def6,1,Possession,Normally Policed
cd85fbc8ba721e7c1036ed30,1,Possession,Normally Policed
cd86c1c81b5b81119dba4457,1,Distribution,Normally Policed
cd8787224ba5fae1c64f5fa2,1,Distribution,Normally Policed
cd88f41a46acb9b31e8f850c,2,Distribution,Normally Policed
cd992b6722a3e39dccf3fc10,1,Distribution,Normally Policed
cd9942a4916e90775232538d,2,Distribution,Normally Policed
cd9a86635b3a5db23b9d1dff,1,Possession,Normally Policed
cda05d8796818df5275ed3d5,11,Distribution,Normally Policed
cda189fbc3c2005ed4247ff2,15,Possession,Normally Policed
cda2858189c8d70654b34fdd,1,Possession,Normally Policed
cda71a11b5235cd9e3a7b63d,2,Possession,Normally Policed
cdb049325077cf979b7d4eb1,18,Distribution,Highly Policed
cdb85be3756e7df7a4bbaf68,1,Possession,Normally Policed
cdc3f09a368ebe1ad977be90,2,Possession,Normally Policed
cdc5f7076b53db9d3023cebd,2,Distribution,Normally Policed
cdc632bdcd3b9ad5cba1f5e4,2,Possession,Normally Policed
cdcd457f709a08ea25c50e51,5,Distribution,Normally Policed
cdcfdeb921cb97be33b04fef,1,Distribution,Highly Policed
cdd0160bcc4988e79bf36e95,4,Distribution,Highly Policed
cdd26edbbee56ae6e347c3e6,1,Distribution,Normally Policed
cdd3d842562534c3f546796d,2,Distribution,Highly Policed
cdd478838a5df4f0653c99df,1,Possession,Normally Policed
cdd717884e4b9529f6027152,1,Distribution,Normally Policed
cddabb4fefed4aec20b1a26a,2,Possession,Normally Policed
cdddf6919fdf704252e90409,2,Distribution,Normally Policed
cde03a90863b957b1238e10e,2,Distribution,Normally Policed
cde0fda99a26f07ffa09e7b2,1,Possession,Normally Policed
cde8a60e336bf2c22bfecc68,12,Possession,Highly Policed
cdf5db6a45c12f75c9a5ade8,7,Distribution,Normally Policed
cdf7b2b7355d37ef4c36399c,7,Distribution,Highly Policed
ce017b09f683d6c04a3a8b4b,1,Possession,Highly Policed
ce02cd7f199419808845d9cf,2,Distribution,Highly Policed
ce03cfe1de75f602e7b398e4,2,Distribution,Normally Policed
ce092ea5b3b09a8f3fbe8a15,3,Possession,Normally Policed
ce10474bf37ce219d94cb662,1,Possession,Normally Policed
ce113df9fb3dce06d3610a54,1,Distribution,Normally Policed
ce1598cb98123d6b2fcd60e2,1,Distribution,Normally Policed
ce180a4534eaf69310414787,4,Distribution,Normally Policed
ce183ffa6e18c7dd149a1d5c,1,Possession,Normally Policed
ce19f8e9eee090de74c0bfef,1,Possession,Normally Policed
ce23051e96458f39197273dd,1,Distribution,Normally Policed
ce2468b88800086e4edc5c71,3,Distribution,Normally Policed
ce292fd7a62a264eaacc3006,1,Possession,Normally Policed
ce2dc8e727ed0d98460da5df,1,Distribution,Highly Policed
ce325b45a2ea83c239feb496,1,Distribution,Highly Policed
ce35d69affbf55fb08347a54,4,Distribution,Highly Policed
ce36ef7d131772901098db83,1,Distribution,Normally Policed
ce38e65abf0bd1b922184938,1,Possession,Normally Policed
ce39ba523ed459f41edaf7b5,1,Possession,Normally Policed
ce3c2ceb9445c4c915716ec9,1,Possession,Normally Policed
ce3dc07a8140d27f5dd2ac85,1,Possession,Normally Policed
ce43873a51896349581c02f5,3,Distribution,Highly Policed
ce470fca0f05f7d2a2dd3a6c,1,Distribution,Highly Policed
ce47d86a102836ca40e1c74b,1,Distribution,Highly Policed
ce4d19063fb3dce19409b357,2,Distribution,Normally Policed
ce50eb87c1a48d68bcda189c,1,Possession,Normally Policed
ce53014b418148cbfa30c73e,8,Distribution,Highly Policed
ce5893167cdae52f8b198667,1,Possession,Normally Policed
ce58bacb218725c7f36d2736,1,Distribution,Normally Policed
ce5a47cd6035a7878680e7a8,1,Distribution,Ultra-Policed
ce5ab90024e2135c9f88c16c,1,Distribution,Ultra-Policed
ce5e441e2cf7130c31bd80d0,19,Distribution,Highly Policed
ce6e0c4db42cebbe417a62da,2,Distribution,Highly Policed
ce7184307f4a6bcacf336f5c,2,Distribution,Normally Policed
ce741bb0e2fa296c3e470f91,1,Distribution,Normally Policed
ce75aa4e51a12628c66c44b2,15,Distribution,Highly Policed
ce788c54e0fd9c4393301952,1,Possession,Normally Policed
ce79f2b968358a1d7d904ae2,1,Possession,Normally Policed
ce7cfe15bc1c80d6c48d6b0b,4,Distribution,Highly Policed
ce7d556402cf7267975a09b6,2,Distribution,Normally Policed
ce81b76669306b024c4bcf2a,1,Possession,Normally Policed
ce845e51e5aa6f5cf9470782,2,Possession,Highly Policed
ce86f940f8abb9df425426ea,1,Possession,Normally Policed
ce8a05e9a2357cfb16b0d455,7,Distribution,Highly Policed
ce8b27c9ab358c319cf510d3,1,Possession,Ultra-Policed
ce8d13c20835d89bee229938,1,Possession,Highly Policed
ce8e30bbd69dd591691a75ef,1,Possession,Ultra-Policed
ce901c3aea63d1418b168f86,2,Distribution,Normally Policed
ce9421c11e1c7e2ecf402e57,3,Possession,Normally Policed
ce95233787394e10b890a628,1,Possession,Normally Policed
ce9aa64c33cd31295c0ee116,2,Distribution,Normally Policed
ce9e9d37a3ddff74b97c0b50,3,Distribution,Normally Policed
ce9fc523b470396d59734931,11,Distribution,Normally Policed
ceb377f7ff094f2555d5726e,2,Possession,Normally Policed
ceb720d162cf9de44612b962,1,Possession,Normally Policed
ceb953c399c95751741e97e2,1,Distribution,Normally Policed
ceba1d6bffb01dbe6d994342,1,Distribution,Normally Policed
cebb1cb21903133acc0464ab,3,Possession,Highly Policed
cec282a098fb4835c566e228,3,Distribution,Normally Policed
cec3494e1a6c115a509faccf,3,Distribution,Ultra-Policed
cec82dc5f859fb2ab14ab9a9,1,Distribution,Normally Policed
cecc18997cdf3842f5e0314a,1,Possession,Normally Policed
cecf528987aaa94d6e68b553,1,Possession,Ultra-Policed
cedb543ce42d8a0043042053,1,Possession,Highly Policed
ceddaccac27c9f850a9af279,4,Distribution,Normally Policed
cedf17132c225233cb83c0c3,1,Distribution,Normally Policed
cedf87b5c57874326a5114e3,3,Possession,Normally Policed
cee25bc8a4ec5ebfe819a9b3,1,Distribution,Normally Policed
cee2715817902fe7a8774d5d,4,Distribution,Highly Policed
cee3621f16da14a71da64310,3,Possession,Normally Policed
cef36ea152387f0c0a5f0eb9,4,Possession,Highly Policed
cef59975b1cebf54a3127d32,2,Other,Highly Policed
cef6b06d5957f4e943bf5380,1,Distribution,Normally Policed
cefc37ef504e4e67a81d4e5a,4,Possession,Ultra-Policed
cefc4c10e829397c911c5396,4,Distribution,Highly Policed
cefdad5ed4aca954f1792798,3,Possession,Normally Policed
cefe19870a260eb0669df96e,2,Possession,Normally Policed
cf07b4a60a06d2d576e0644e,2,Distribution,Highly Policed
cf0805d649335fbebad4f863,1,Distribution,Normally Policed
cf0a4d98aa96ade6d3746ab2,1,Possession,Normally Policed
cf1441b221e470867396aac3,3,Distribution,Normally Policed
cf1581ac799dfbeba72d7cb2,1,Possession,Normally Policed
cf1a2db5ab2eea50debaa5d2,2,Distribution,Normally Policed
cf20bb75c1919f4b22b00527,6,Distribution,Normally Policed
cf2144de12370c060cc9f160,3,Possession,Normally Policed
cf215f8d69e446ba9b8b22ed,1,Possession,Normally Policed
cf2c46188e11e919e7b75616,1,Distribution,Normally Policed
cf33f6571dac350936c0bfe4,1,Possession,Normally Policed
cf3a24d114a7e05b21b280e4,3,Possession,Normally Policed
cf3b1cb64c8cc1d87ba9ff47,1,Distribution,Normally Policed
cf3b4ca8d76e0c3ec4c4e4e8,5,Possession,Normally Policed
cf3e520a4be17b5204f36330,1,Distribution,Normally Policed
cf3e982b6e475b5d9509b4d9,1,Possession,Normally Policed
cf42031f785e410ba4e8b374,1,Distribution,Ultra-Policed
cf43e47d3d80451616419ac8,41,Distribution,Highly Policed
cf478559e8861b23922cf192,4,Distribution,Highly Policed
cf48d863f32b2c35aecd70c0,2,Distribution,Normally Policed
cf4970e00237273b6f7f7b90,1,Possession,Normally Policed
cf52aaee49881a6a41749c9e,9,Possession,Normally Policed
cf57129cb0a2fcd8a70904f4,1,Possession,Normally Policed
cf5885bf64167c734c70e7a7,1,Possession,Normally Policed
cf5b9dba65ddb9f5ef36637d,1,Possession,Normally Policed
cf5e4415eff86ac31da8c39a,12,Distribution,Ultra-Policed
cf5edb7b41491da97a87398c,1,Distribution,Normally Policed
cf61eaee815fe4df6ae687e2,1,Distribution,Normally Policed
cf62ee0e99ee1b5d3889bea4,1,Possession,Normally Policed
cf67d78b39062591d343275f,1,Possession,Normally Policed
cf68770e8907960a2776aad3,1,Possession,Highly Policed
cf71dbbbff0fb9f4b3454a36,2,Distribution,Normally Policed
cf751747288a483e9a60d71a,4,Possession,Normally Policed
cf782029587dcc1ddee508be,1,Possession,Normally Policed
cf802b641a5be75037e486e3,2,Possession,Normally Policed
cf80be61ebaf4d13741f80a9,5,Possession,Ultra-Policed
cf823405e780f33e3a62e419,1,Possession,Normally Policed
cf8f54824652c49e355ba1f6,1,Possession,Highly Policed
cf9661b49fed4edb42df0241,7,Distribution,Normally Policed
cf9d444828d36c965852b25e,1,Possession,Normally Policed
cf9f9ed9dda0ccf7a5b30ccb,1,Distribution,Normally Policed
cfa5eb12f3276cac6eccb46d,3,Possession,Highly Policed
cfa98f8674083b341041e67f,2,Distribution,Normally Policed
cfac41cf7a6123dbd6a74c10,1,Possession,Normally Policed
cfb31ef57f41a1089129ad94,1,Distribution,Normally Policed
cfbbacf576305fafbc25256e,1,Possession,Normally Policed
cfc596bec41c284104edbcbb,1,Possession,Normally Policed
cfc82cc37cc5c5f80e177641,2,Distribution,Normally Policed
cfc906e5d0549c7900b4ed15,1,Distribution,Normally Policed
cfceb4a830fcdc0cabed77d0,13,Distribution,Highly Policed
cfcfc086c622a7a35bfd5ed1,1,Distribution,Normally Policed
cfd8f9c10fade5b8ef811683,1,Distribution,Normally Policed
cfd9cc326e05c5bf6078aa5b,1,Distribution,Normally Policed
cfdb38fe7ccd5ab3b8707aef,2,Distribution,Normally Policed
cfdc99cfd5b4c4aa1120d94b,1,Distribution,Normally Policed
cfdcebbc3af1d3bab0ba8ebc,2,Distribution,Highly Policed
cfdee6b1e0ea992a08ebc7dc,8,Distribution,Ultra-Policed
cfe0099c1822e8fea9e4fe11,1,Distribution,Normally Policed
cfe3cf547338e1c550e7ecef,1,Distribution,Normally Policed
cfe79a1ba85713a5c9c1dd88,1,Possession,Normally Policed
cfea411766fab496fd0ed1fe,13,Possession,Normally Policed
cfea4a0507034789ca6c1c70,1,Distribution,Highly Policed
cfeb98632b0c3b81266b8826,1,Distribution,Normally Policed
cfed19ea5dba84eb04a7c3f8,1,Distribution,Normally Policed
cff01f8735b62ba4240819a2,2,Distribution,Normally Policed
cff08d0aee00f9e8e0242043,21,Distribution,Normally Policed
cff370d421804e1283d73019,4,Distribution,Normally Policed
cff4628fc91dd75eaec6750c,1,Possession,Normally Policed
cff60ba706172cb67ed483cf,1,Possession,Normally Policed
cffddd804cf420caf19f31b0,1,Possession,Normally Policed
d00760d6543566056c9b00d3,1,Possession,Normally Policed
d009885ada50a80dc543887a,2,Possession,Normally Policed
d00be9aeb86217d112160de9,3,Distribution,Highly Policed
d01167f5730b4862ab8b1561,1,Possession,Normally Policed
d015da3aa9de6ef51b1e0cf9,4,Possession,Normally Policed
d026fcd1224528ac7a8ca2f7,2,Possession,Normally Policed
d028b23a62e98511dc4082f5,1,Distribution,Ultra-Policed
d02a4b249c0531fb7e76fef3,2,Distribution,Highly Policed
d02bc4196bc346d8d9d69db8,6,Distribution,Normally Policed
d02e646f0c933b5010dcf01c,3,Possession,Highly Policed
d03403f455d0fa3273194986,3,Distribution,Normally Policed
d034faa24a14ef46c19c9b5a,1,Possession,Normally Policed
d035af78b28e946e206803cd,1,Possession,Normally Policed
d037ddcf5cd138c15fd57bd6,4,Distribution,Normally Policed
d03874d385f35c098f8a3190,7,Distribution,Normally Policed
d03a11a278e58be2b11880f8,5,Possession,Normally Policed
d03b277b3ad229f87f3da4e8,16,Possession,Normally Policed
d03b323a4df987f5b9360974,1,Distribution,Normally Policed
d03b8a33efa33d9b4401a0de,1,Distribution,Normally Policed
d03e0ea088c1011deff2dbb4,4,Distribution,Highly Policed
d04027a95621a66178f036c6,3,Possession,Ultra-Policed
d0434bc431a9df1f77c14221,2,Distribution,Normally Policed
d049bdd8623b21452c664357,2,Distribution,Highly Policed
d04c83fe71a82fb2c3a3383c,4,Distribution,Highly Policed
d0514d4678a17e4553ecd779,2,Distribution,Highly Policed
d05366dc23da4aa2b507083e,1,Possession,Normally Policed
d0548111eab288143ef4fcce,1,Possession,Normally Policed
d054a872b2b0bcc2407934c5,5,Possession,Normally Policed
d059bf5c8483e2c8955e80d9,1,Distribution,Highly Policed
d05b92a37a839f452e7f9640,1,Possession,Normally Policed
d05df7be0a46c36c80d64ddd,1,Possession,Normally Policed
d05e90f4d7babf3796918c72,1,Distribution,Normally Policed
d06276db4936af6eaf1424ae,5,Distribution,Normally Policed
d0699207febe94d31eca1c50,2,Distribution,Ultra-Policed
d076b3d5c62a143a7bab81b0,1,Possession,Highly Policed
d07a44b3603e58ff27f2cf0d,4,Possession,Normally Policed
d07cb2615634c9ea215a8a4a,1,Possession,Normally Policed
d07e35688ff380e5fd310524,2,Possession,Normally Policed
d07ea098353c64c48c3b9e2c,2,Distribution,Normally Policed
d085b7fa9f0a2953572f6214,1,Possession,Normally Policed
d085c581d0169dafef34d260,8,Distribution,Normally Policed
d089dc9500a8d6803978906c,9,Possession,Normally Policed
d08ea0bd025bb2d2f35d7d8d,3,Possession,Highly Policed
d0904cdf764d92151dfcabc2,4,Distribution,Normally Policed
d09144bf749d6edfcf6d0e20,2,Distribution,Normally Policed
d0934e21bdec1715425800bc,1,Distribution,Normally Policed
d09c6db1fd9348d831029f32,1,Distribution,Normally Policed
d0a2e37d4d9e6980ab67ddfb,1,Possession,Highly Policed
d0aa2e67bd19acc91a3eb456,3,Distribution,Ultra-Policed
d0aa79a132de9920cc2fffbb,1,Distribution,Normally Policed
d0b0fe4bdacca30854a7207d,12,Possession,Normally Policed
d0b47d0b709f654c040b9760,1,Possession,Normally Policed
d0b4cb829ba5af112831dc3c,2,Possession,Normally Policed
d0b805ddf8f4fa3fb16ff1d5,8,Distribution,Normally Policed
d0c53ff4f3b81374f04b068d,2,Distribution,Highly Policed
d0c59ae07582143ebedc1832,2,Possession,Normally Policed
d0c92dea320f552601e9fb98,6,Distribution,Ultra-Policed
d0cd00f02674c3377e71f773,1,Possession,Normally Policed
d0cf3b2edcb76eb719f41663,2,Distribution,Ultra-Policed
d0d2025b7e51189152fa7156,1,Distribution,Normally Policed
d0d440d94de4725470f07714,1,Possession,Normally Policed
d0dd84f9093a7b2e00261fee,1,Distribution,Normally Policed
d0e0837c412096e80493a273,1,Possession,Highly Policed
d0e11a2a5b94bbbb81f885fb,2,Distribution,Highly Policed
d0e8cf9856c7d924c3c17c80,1,Possession,Normally Policed
d0e98741c3061cf49d26a32c,1,Distribution,Normally Policed
d0eaa1e9c8c1c939e8ce2eaa,4,Distribution,Highly Policed
d0ec207268f7a31852d60ef3,1,Distribution,Normally Policed
d0f03fbd1e803375f05948f7,3,Possession,Highly Policed
d0f18aef127de38db6df0111,3,Distribution,Normally Policed
d0f331ffb950069bed3d3600,1,Possession,Normally Policed
d0f82a08b0d9c157154419da,1,Possession,Highly Policed
d0fc7cdd98fbf5f7dfa50fce,1,Possession,Highly Policed
d0fc8143a34a7d36818c5a60,2,Distribution,Normally Policed
d101a8cd2b5674d5ed5effce,1,Possession,Normally Policed
d1165ee68b0f4199f7fd5b6b,2,Distribution,Normally Policed
d11883d6ff3d5edf2a12af21,1,Distribution,Normally Policed
d120643c74d331b52162a8e6,1,Possession,Normally Policed
d120866188f0e2b5038857df,1,Distribution,Normally Policed
d1228583fe9274599ae8933a,1,Possession,Normally Policed
d122900ac5883537dcfc5e51,1,Possession,Normally Policed
d12866cbcc423bd14b7847a1,3,Distribution,Normally Policed
d12d3e5e0bfe0ac42cca5f98,1,Possession,Normally Policed
d13aef745c8ffdcf0b1534d7,1,Distribution,Normally Policed
d13bcbd371f0cafdb16f524f,1,Distribution,Normally Policed
d13c80e2c107d145bd3ac873,3,Distribution,Normally Policed
d13da23ecb780d70612bbb7c,2,Distribution,Normally Policed
d13e508a7716a23ab9cfe217,2,Distribution,Normally Policed
d13f74a4108e47ef1d93ecf9,1,Possession,Normally Policed
d1456e3967626eed881afd71,2,Distribution,Normally Policed
d1458be7b86fe47bead56d82,2,Distribution,Normally Policed
d14730bb707dcdba290f0001,1,Distribution,Ultra-Policed
d147aac30d76b8885072f820,4,Possession,Normally Policed
d1493324a2ca8ef290aa9e60,1,Possession,Normally Policed
d14951fcfdd3f3039e1331e2,2,Distribution,Highly Policed
d150eca0be9c17928c88b07d,1,Possession,Normally Policed
d153f38b8d74239ab3b2d1f3,1,Distribution,Normally Policed
d15bc2e885234ab3342a1d92,1,Possession,Normally Policed
d168db7d5ea870c25f5aa6af,1,Possession,Highly Policed
d16a979ac66da03657acbcfa,1,Possession,Normally Policed
d16e9972742bef45b0c26612,5,Distribution,Normally Policed
d16f74476b424f6202ef34ed,5,Possession,Highly Policed
d17038bd04eb08ec7265b99e,4,Possession,Normally Policed
d177bac719b941892a02182f,1,Possession,Normally Policed
d1793c6732b5a5520c5d71e8,1,Possession,Normally Policed
d179a65ff56cb85debebe650,9,Distribution,Highly Policed
d17a17256def84202af2aeb3,1,Possession,Normally Policed
d17ea6a1a586d09a05ac7fbb,4,Distribution,Normally Policed
d18467898477f2ca8e48c72e,9,Distribution,Highly Policed
d186e45d3a67478a0072b598,1,Distribution,Normally Policed
d187088c96bd94d0f95ec8ad,3,Possession,Highly Policed
d18826e79bb11ef6678a1779,4,Distribution,Highly Policed
d18ad7f46c7dd9276f35985f,4,Distribution,Normally Policed
d18d882643179ca32d67a99c,1,Distribution,Normally Policed
d18e163ad61b066688230eed,3,Possession,Highly Policed
d19159669496bb061458a0ce,1,Distribution,Normally Policed
d194eaf75709369efc406771,1,Distribution,Normally Policed
d1950d9bb685f35271e73e8d,12,Distribution,Ultra-Policed
d196147602f60326ebfa3d8e,1,Possession,Normally Policed
d198555af8ae02298a63b2d6,1,Possession,Normally Policed
d19965c74468aa66391c6bd6,1,Distribution,Normally Policed
d19d5ae06a6bad7a11c47511,4,Distribution,Normally Policed
d1a62d6b7ae421e2230cfd3d,1,Possession,Normally Policed
d1b00d8035b44acca1a7ec77,1,Distribution,Normally Policed
d1b1b1cd94b9b8899f1ae5d4,1,Distribution,Normally Policed
d1b40f0bba47e69b6235de8e,1,Distribution,Normally Policed
d1b58eae4f28f70c03e454db,1,Distribution,Normally Policed
d1b89410504d3bf4c2cffeef,1,Possession,Normally Policed
d1c2bf5a46e4182dc1cf5fc5,2,Distribution,Normally Policed
d1c3f549c683b43ff91ebf23,2,Possession,Normally Policed
d1c750a1c9dc75b348921429,4,Distribution,Ultra-Policed
d1c7bfba97cfcc01f80dcab3,4,Distribution,Highly Policed
d1cd1bf7fe36e8dd93e3067f,2,Distribution,Normally Policed
d1cdf2afb3482b3b4150b3d2,2,Possession,Normally Policed
d1cfce49325e77de4478406d,1,Possession,Normally Policed
d1d09b9710c3b07704cb7ab8,2,Distribution,Highly Policed
d1d16427e6e66959c6f80760,3,Possession,Highly Policed
d1db4370010af661077486cf,1,Possession,Normally Policed
d1dc8bed4bd91005e70806b0,1,Possession,Normally Policed
d1e0e419efb1d3fc8e650751,4,Distribution,Normally Policed
d1e9dfdd574c632aebfe2ee3,2,Possession,Normally Policed
d1eb79ccace2e2b14435dde0,1,Possession,Normally Policed
d1ec8d806ba49ac309da1418,1,Possession,Normally Policed
d1ec962d29ef97c7c78d7036,1,Distribution,Normally Policed
d1eee9d8ae1829dd3bbaa8d8,1,Possession,Highly Policed
d1f00bd6eace6a143101f3d1,1,Distribution,Normally Policed
d1f2ab8ce814ceb2fc0f1217,8,Distribution,Normally Policed
d1f495895c4ac7df6af8189e,1,Distribution,Normally Policed
d1f710a5aa116596aef7b814,1,Possession,Normally Policed
d1f9faaa4ced8b0890999c4b,2,Possession,Highly Policed
d2031890e26567a8695f092f,1,Possession,Highly Policed
d205585a946dc8b2e24ddfb2,1,Possession,Normally Policed
d206f882ed17a3cabcac1299,5,Distribution,Normally Policed
d2113325d775290fe8b18b6f,3,Possession,Highly Policed
d21508f35fcf8f74e8187b03,1,Possession,Highly Policed
d215c98fd25f8e8ff57f1734,1,Possession,Normally Policed
d21666f65bf83f98b11d8829,1,Distribution,Normally Policed
d2185a9628961397d9595c82,5,Distribution,Highly Policed
d21b2750be1b8d2988c544bd,2,Possession,Normally Policed
